word,ham_prob,spam_prob
inconvenient,0.00028,0.0
inconvinencies,8e-05,0.0
incorporate,0.00024,0.0
incorporating,0.00024,0.0
incorrect,0.00024,0.0
incorrect?,0.0,0.00129
increase,0.00197,0.00107
increase!,0.0,0.00118
increased,0.00072,0.00118
increases,0.00024,0.0
increasing,0.00048,0.00021
incredible,0.00137,0.00193
incredible!,8e-05,0.0
incredibly,0.00024,0.00043
increments.,0.00024,0.00129
incu,0.00024,0.0
incubating,0.00024,0.0
incubation.,0.00024,0.0
incubator,0.00048,0.0
incubator.,0.00024,0.0
incubators,0.00048,0.0
inde,0.00028,0.0
indeed,0.0012,0.00107
indeed.,0.00032,0.0
indented,0.00024,0.0
independence,0.00024,0.0
independently,0.00052,0.0
india,0.00112,0.00204
india.,0.00104,0.00011
india..!!,0.00028,0.0
india:-):,0.00028,0.0
indian,0.001,0.0
indian.pls,0.00024,0.0
indian8.job,0.0,0.00021
indian?,0.00028,0.0
indians,0.00104,0.0
indians.,0.00028,0.0
indicate,0.00072,0.00161
indicating,8e-05,0.0
indicator,0.00048,0.0
indictment.,0.00024,0.0
individual,0.001,0.0
individual.time,0.00024,0.0
individuals,0.00024,0.0
indonesians,0.00024,0.0
indulge,0.0,0.00021
industry,0.00024,0.0
indwelling,0.00024,0.0
indyarocks.com,0.00056,0.0
inept,0.00024,0.0
inert.,0.00024,0.0
inever,0.00028,0.0
inevitable,0.00048,0.00021
infact,0.00052,0.0
infant,0.00032,0.00021
infect,0.00024,0.0
infected,0.00024,0.00064
"infection,",0.00016,0.0
infections,0.00028,0.0
infections.,0.00028,0.0
infernal,0.00112,0.0
inferring,0.00024,0.0
infidels,0.00024,0.0
infinite,8e-05,0.0
infiniti.,8e-05,0.0
infinity,0.00024,0.0
infinix,8e-05,0.00021
inflated,0.00024,0.0
"influence,",0.00024,0.0
influx,0.00056,0.0
info,0.00627,0.01042
info!,0.0,0.00075
"info,",0.00024,0.0
info-07039027613,0.00032,0.0
info.,0.00273,0.00086
info.pls,8e-05,0.0
info:,0.00032,0.00097
info:www.100percent-real.com,0.0,0.00215
info@ringtoneking.co.uk,0.0,0.00075
info@txt82228.co.uk,0.0,0.00064
info@vipclub4u.,0.0,0.00075
info@whog.com.ng,8e-05,0.0
infogfreeman@gmail.com,0.0,0.00011
infomania,0.0,0.00043
inform,0.00265,0.00021
information,0.00446,0.01149
information.,0.00217,0.00301
information.your,0.00032,0.00064
informations,0.00201,0.0
"informations,",0.00024,0.0
informations.,0.00024,0.0
informative,0.00024,0.0
informative.,0.00024,0.0
informd,8e-05,0.0
informed,0.00173,0.00172
"informed.rgds,rakhesh,kerala.",0.00024,0.0
infra,0.00028,0.0
infront,0.001,0.0
ing,0.00028,0.00011
ingenuity,0.00024,0.0
ingredient,0.0,0.00043
ingredients!,0.00048,0.0
"inhabitants,",0.00024,0.0
inhaling.,8e-05,0.0
inhibit,0.00024,0.0
initial,0.00024,0.0
initially,0.00032,0.0
initially!,0.00024,0.0
initiate,8e-05,0.0
"initiate""",0.00024,0.0
"initiate""""",4e-05,0.0
initiated.,0.00024,0.0
injectors,0.00072,0.0
injectors.,0.00048,0.0
injoo,8e-05,0.0
injuries,0.00024,0.0
injuring,8e-05,0.0
injury,0.0,0.00064
injury.,0.00024,0.0
ink,0.00096,0.0
inline,0.0012,0.0
inlude,0.00024,0.0
inmates,0.00048,0.0
inmates.,0.00032,0.0
inmind,0.00024,0.0
inner,0.00044,0.00107
innings,0.00028,0.0
innings.,0.00052,0.0
innocence,0.0,0.00064
innocent,0.00112,0.0
innovative,0.00016,0.0
innthe,0.00024,0.0
innu,0.00028,0.0
innuendo,0.00024,0.0
inorganic,0.00048,0.0
inperialmusic,0.00028,0.0
inpersonation,0.00028,0.0
inpestcontrolservices/chemical/herbal/odorlessdial-n-ask011-62222222,0.0,0.00011
input,0.00193,0.0
input!,0.00024,0.0
"input,",0.00024,0.0
input.,0.00032,0.0
inquiry,0.00024,0.0
inquisitive,0.00024,0.0
inr,0.00052,0.00011
inr.2,0.0,0.00075
inr5,0.0,0.00011
insane!,8e-05,0.0
insane.,0.00024,0.0
insanely,0.00024,0.0
insects,0.00028,0.0
insecurities,0.0,0.00021
insert,0.00169,0.0
insha,0.00024,0.0
inshah,0.00028,0.0
inside,0.00759,0.00161
inside.,0.00072,0.00086
"inside..""",0.00024,0.0
inside;,0.0,0.00064
insight,0.00048,0.00021
insight.,0.00024,0.0
insights.,0.0,0.00204
insignificant,0.0,0.00086
insinuate,0.00024,0.0
inspect,0.00024,0.0
inspecting,0.00024,0.0
inspection,0.00024,0.0
inspection:,0.0,0.00118
inspiration,0.00024,0.00064
inspiration.,0.0,0.00021
inspirational,0.0,0.00043
"inspirational,",0.00024,0.0
inspire,8e-05,0.00043
inspired,0.00016,0.00021
inspiring,0.0,0.00043
inspiron,8e-05,0.0
inst,0.00028,0.0
instability,0.00024,0.0
instagram,0.00048,0.00021
install,0.00586,0.00075
install.,0.00048,0.0
installation,0.00052,0.0
installation!,0.0,0.00118
installation.,0.00048,0.0
installations,0.00024,0.0
installed,0.00707,0.0
installed.,0.00072,0.0
installer,0.00024,0.0
installing,0.0012,0.0
"installing,",0.00024,0.0
installing.,0.00028,0.0
installment,0.0,0.00011
"installous,",0.00024,0.0
installs,0.00024,0.0
"instance,",0.00024,0.0
instances,0.00024,0.0
instant,0.00032,0.00483
instantly,0.0008,0.00183
instantly.,0.0,0.00118
instead,0.00771,0.00043
instead!,0.00028,0.0
"instead,",0.00096,0.0
instead?,0.00044,0.0
instead???,0.00028,0.0
instill,8e-05,0.0
instinct,0.00024,0.0
instruction,0.00088,0.0
instructions,0.00205,0.00064
"instructions,",0.00024,0.0
instructions.,0.00048,0.00075
instructor,0.00024,0.0
"instructor,",0.00024,0.0
instructor.,0.00024,0.0
instructors,0.00048,0.0
insufficient,0.00024,0.0015
insulin,0.00024,0.0
insult,0.00048,0.0
insulting,0.00048,0.0
insulting.,0.00024,0.0
insurance,0.00285,0.00892
insurance-save.co.uk,0.0,0.00118
insurance.,0.00112,0.0
insure,0.00048,0.0
insurgents,0.0,0.00043
insv),0.0,0.00011
int,0.00096,0.00021
intact,8e-05,0.0
intake,0.00032,0.0
intalled,0.00024,0.0
integrity,0.0,0.00043
intel,0.0,0.00011
intelligent,0.0012,0.0
intelliscreenx,0.00048,0.0
intend,0.00068,0.0
intended,0.00024,0.0
intended.,0.00024,0.0
intense,0.00048,0.00043
intense.,0.00024,0.0
intensity,0.00024,0.0
intensity.,0.00072,0.0
intent,0.00048,0.0
intention,0.00076,0.0
intentional,0.00024,0.0
"intentional,",0.00024,0.0
intentional.,0.00024,0.0
intentionally,8e-05,0.0
intentions,0.00125,0.0
intentions.,0.00024,0.0
intents,0.00024,0.0
interaction,0.0,0.00043
interchangeability,0.00024,0.0
intercooler.,0.00024,0.0
interest,0.00129,0.00118
interested,0.00349,0.00043
"interested,",0.00024,0.0
interested.,0.00064,0.0
interested?,0.00024,0.0
interesting,0.00289,0.0015
interesting.,0.00173,0.0
interesting..:),0.00072,0.0
interests.,0.00024,0.0
interfere,0.00024,0.0
interflora,0.0,0.0015
interfued,0.00024,0.0
interim,0.0,0.00021
intermediate,0.00024,0.0
intermittently.,0.00024,0.0
internal,0.0006,0.0
international,0.00209,0.00107
internationals,0.00024,0.0
internet,0.00763,0.00763
"internet,",0.00024,0.0
internet.,0.00153,0.00054
internet/service,0.0,0.00129
internet?,0.0,0.00021
interpret,0.00048,0.0
interpretation.,0.00024,0.0
interrupting,0.00048,0.0
"intersection,",0.00024,0.0
intervals.,0.00024,0.0
interview,0.00137,0.00032
interview.,0.0,0.00021
interview?,0.00028,0.0
interviews.,0.00024,0.0
interviews?,0.0,0.00021
interviw,0.00028,0.0
intestinal,0.00024,0.0
intha,0.00028,0.0
inthere,0.00024,0.0
intl,0.00032,0.0
intl-,0.00104,0.0
into,0.03952,0.00741
into:,0.00056,0.0
intolerant,0.00024,0.0
intoxication,0.00024,0.0
intraday,0.0,0.00011
intrepid,0.00028,0.0
intro,0.00108,0.0
intro...,0.00028,0.0
introduce,0.00024,0.0
"introduced,",0.00024,0.0
introduced.,0.00024,0.0
introduction.,0.00024,0.0
intrude,0.00028,0.0
intrview,8e-05,0.0
invaders,0.0,0.0015
invented.,0.00024,0.0
invention,0.00028,0.0
invert,0.00048,0.0
invest,0.00084,0.0
invest.,0.00024,0.0
investigate,0.00028,0.0
investigating,0.00024,0.0
investigation,8e-05,0.0
"investigations,",0.00024,0.0
investing,0.00048,0.00064
investment,0.0,0.00344
invigilating,0.00016,0.0
invigilation,0.00016,0.0
invisible,0.00024,0.0
invitation,0.00157,0.00129
"invitation,",0.00048,0.0
invitations,0.0,0.00064
invitd,8e-05,0.0
invite,0.00189,0.00021
invited,0.00281,0.00473
invited',0.00028,0.0
invited?,0.00028,0.0
invites,8e-05,0.00021
inviting,0.0,0.00569
invnted,0.00072,0.0
invoices,0.00024,0.0
invoke,0.00024,0.0
involve,0.00068,0.0
involve.,0.00024,0.0
involved,0.00116,0.00011
involved.,0.00056,0.0
involves,0.00056,0.0
involving,0.00024,0.0
inward,0.00024,0.0
iodine,0.00024,0.0
ionic,0.00024,0.0
ios,0.01301,0.0
ios's,0.00024,0.0
"ios,",0.00193,0.0
ios.,0.00418,0.0
iouri,0.00072,0.0
ip,0.00096,0.0
ip4,0.0,0.00064
ip4.,0.0,0.00258
ipa,8e-05,0.0
ipad,0.00096,0.0015
"ipad,",0.00024,0.0
ipad.,0.0008,0.00021
ipad?,0.00024,0.00043
ipade,0.00104,0.0
ipaditan;),0.00028,0.0
ipads,0.00028,0.0
ipalemo,8e-05,0.0
ipf,0.00024,0.0
iphone,0.02285,0.00193
iphone!,0.00072,0.00118
iphone's,0.00048,0.0
"iphone,",0.00145,0.0
iphone.,0.00683,0.0
iphone14!,0.0,0.00075
iphone15,0.0,0.00118
iphone6/6+,0.0,0.00021
iphone?,0.0008,0.0
iphones,0.0012,0.0
"iphones,",0.00024,0.0
iphones.,0.00048,0.0
ipl,0.0,0.00011
ipod,0.0045,0.00494
ipod!,0.00024,0.0015
"ipod,",0.00048,0.0
ipod.,0.00048,0.00301
ips,0.00024,0.0
ipsw,0.00273,0.0
ipsw.,0.00024,0.0
iq,0.00072,0.00021
iq.,0.00052,0.0
iq�.just,4e-05,0.0
iran,0.0,0.00021
iraq,0.00028,0.00043
ire,8e-05,0.0
ireal,0.00024,0.0
ireland,0.0,0.00011
irele,8e-05,0.0
irene.ere,0.00024,0.0
iriver,0.00028,0.0
"irl,",0.00024,0.0
iron,0.00056,0.0
iron.,0.00096,0.0
ironic,0.00024,0.0
ironically,0.00024,0.0
ironing,0.00028,0.0
irrelevant.,0.00024,0.0
irresponsible,0.0,0.00011
irritated,0.00024,0.0
irritates,0.00056,0.0
irritating,0.00048,0.0
irritating.,0.00028,0.0
irritation.,0.00052,0.0
irs,0.0,0.0014
irulinae,0.00028,0.0
is,0.55211,0.24586
is!,0.00056,0.00021
is'love',0.00028,0.0
"is,",0.00289,0.0
is-,0.00024,0.0
is.,0.00912,0.0
is..,0.00028,0.0
is/are,0.00024,0.0
is:,0.00016,0.00118
is?,0.00125,0.0015
is?!,0.00028,0.0
isa,0.0,0.00118
isaac,8e-05,0.0
isaiah,0.00032,0.0
isaiah.=d,0.00028,0.0
iscoming,0.00028,0.0015
ish,0.00048,0.0
ish!,0.00056,0.0
ish?,0.00052,0.0
ishtamayoo?happy,0.00024,0.0
islamic,0.0,0.00064
islan,0.0,0.00021
island,0.00157,0.0
islands,0.00028,0.0015
ismaheel,0.0,0.00043
isn't,0.01418,0.0
"isn't,",0.00024,0.0
isn't.,0.00024,0.0
isnt,0.00289,0.00064
isnt,0.00028,0.0
isn‘t,0.00024,0.0
isn’t,0.00024,0.0
isolated,0.0,0.00043
isolation,0.00024,0.0
isolator,0.00024,0.0
isolu.,8e-05,0.0
isp,0.00024,0.0
ispiri.,0.00024,0.0
ispw,0.00024,0.0
israel,0.00024,0.00043
israeli,0.00048,0.0
iss,0.00024,0.0
issu,0.00024,0.0
issue,0.0139,0.0
"issue,",0.00217,0.0
issue.,0.00518,0.0
issue?,0.00096,0.0
issued,0.00032,0.00032
issues,0.00546,0.0029
"issues,",0.00024,0.0
issues.,0.00233,0.00161
issues..,0.00028,0.0
issues?,4e-05,0.0
isv.important,0.00024,0.0
is¿work,0.00016,0.0
it,0.51693,0.05274
it!,0.01113,0.00183
it!!,0.00048,0.0
it!c,0.00024,0.0
"it""",8e-05,0.00043
it'bin,0.00016,0.0
it'd,0.00096,0.0
it'll,0.00289,0.0
it's,0.12086,0.00634
it's.,0.00024,0.0
it'snot,0.00028,0.0
it),0.00024,0.0
it*,0.00028,0.0
it+both,0.00028,0.0
"it,",0.01542,0.0
"it,,s",0.00024,0.0
"it,leave",0.00048,0.0
"it,pls,pls",0.00096,0.0
"it,u",0.00048,0.0
it.,0.07507,0.00344
it.',0.0,0.00021
it.(now,0.00028,0.0
"it.,",0.00024,0.0
it..,0.00293,0.0
"it..""",0.00141,0.0
"it..""""",8e-05,0.0
it...,0.00321,0.0
it...!..!!,0.00052,0.0
it....,0.00048,0.0
it..just,0.00024,0.0
it..let,0.00052,0.0
it..mail,0.00028,0.0
it..or,0.00016,0.0
it.i,0.00028,0.0
it.may,0.00024,0.0
it.or,0.0002,0.0
it.tell,8e-05,0.0
it.thank,8e-05,0.0
it:,0.0,0.00021
it:),0.00028,0.0
it?,0.01161,0.00021
it??,0.00016,0.0
it??b-).fanks,0.00016,0.0
it?t.b*,0.00028,0.0
it?xx,0.00028,0.0
ita,8e-05,0.0
itaipava,0.0,0.00021
italian,0.00161,0.0
itaδ¿s,0.0,0.00021
itcould,0.0,0.00129
itel,0.00016,0.0
item,8e-05,0.0
items,0.00076,0.00075
iter,0.00028,0.0
ithink,0.00024,0.0
itll,0.00032,0.0
itna,0.00028,0.0
itried2tell,0.00028,0.0
its,0.07772,0.01396
itself,0.00181,0.00172
itself!,0.00024,0.00021
itself-nameless,0.0,0.00043
itself.,0.00125,0.0
itself..,0.00056,0.0
itune,0.0057,0.0
"itune,",0.00048,0.0
itune.,0.00024,0.0
itune?,0.00024,0.0
itunes,0.01382,0.0
"itunes,",0.00265,0.0
itunes.,0.00394,0.0
itunes?,0.00104,0.0
itwhichturnedinto,0.00048,0.0
itxt,0.00028,0.0
itz,0.00064,0.0
its,0.00056,0.0
it‘s,0.00096,0.0
it’s,0.00024,0.0
ivatte,0.00028,0.0
ive,0.00406,0.0
ivermectin,0.00024,0.0
iwa,8e-05,0.0
iwana,0.00028,0.0
iwas+marine&thats,0.00028,0.0
iwb.,0.00024,0.0
iya,8e-05,0.0
iyabo,0.0004,0.0
iyaf,0.00016,0.0
iyana,0.00016,0.0
iyanaipaja,8e-05,0.0
iyanaipaja.,8e-05,0.0
iyanoba,8e-05,0.0
iyanoba.,8e-05,0.0
iz,0.0012,0.0
izzit,0.00112,0.0
izzit?,0.0008,0.0
id,0.00052,0.0
illspeak,0.00024,0.0
im,0.00133,0.0
ive,0.00028,0.0
i‘ll,0.00125,0.0
i‘m,0.00153,0.0
i‘ve,0.00024,0.0
i’ll,0.00024,0.0
i’m,0.0012,0.0
i’ve,0.00024,0.0
j,0.00177,0.00021
j!,0.00056,0.0
j.r.,0.0,0.00021
j.t,8e-05,0.0
j89.,0.0,0.00075
j?,0.00028,0.0
jabo,0.00028,0.0
jack,0.00133,0.0
jackass,0.00024,0.0
jacket,0.00108,0.0
jacket.,0.00024,0.0
jackets,0.00024,0.0
jackie's,8e-05,0.0
jacking,0.00024,0.0
jackpot,0.0,0.00204
jackpot!,0.0,0.00183
jackpot',0.0,0.00172
jackpot'!,0.0,0.00043
jackpot'!send,0.0,0.00301
jackson,0.00072,0.00021
jacuzzi,0.00028,0.0
jada,0.001,0.0
jade,0.00028,0.0
jaded,0.00024,0.0
jail,0.00129,0.0
jail.,0.00032,0.0
jail?,0.00032,0.0
jailbkreak,0.00024,0.0
jailbraking,0.00024,0.0
jailbreak,0.02177,0.0
jailbreak!,0.00048,0.0
"jailbreak,",0.00265,0.0
jailbreak.,0.00313,0.0
jailbreak?,0.00104,0.0
jailbreaked,0.00249,0.0
jailbreaked.,0.00032,0.0
jailbreaked?,0.00048,0.0
jailbreakers,0.00024,0.0
jailbreaking,0.00731,0.0
"jailbreaking,",0.00072,0.0
jailbreaking.,0.00104,0.0
jailbreakme,0.00024,0.0
jailbroke,0.00024,0.0
jailbroken,0.00201,0.0
jailbroken!,0.00024,0.0
"jailbroken,",0.00024,0.0
jailbroken.,0.00048,0.0
jailbroken?,0.00072,0.0
jaiye,0.00016,0.0
jaklin,0.00028,0.0
jam,0.00024,0.0
jamb,8e-05,0.0
james,0.00068,0.00064
james.,0.00024,0.0
jamie,0.00024,0.0
jamster,0.0,0.00086
jamster!,0.0,0.00075
jamster!get,0.0,0.00075
jamster.co.uk!,0.0,0.00086
jamz,0.0,0.00064
jan,0.00104,0.0
"jan,",0.00024,0.0
janarige,0.00028,0.0
jane,0.00032,0.00075
jane.,0.00076,0.0
janet's,0.0,0.00043
janinexx,0.0,0.00075
january,0.00084,0.00075
january.,0.00024,0.0
january..,0.00096,0.0
janx,0.00028,0.0
jao,8e-05,0.0
jap,0.00028,0.0
japanese,0.00072,0.0
jar,0.00032,0.0
jare,8e-05,0.0
jare...,0.00016,0.0
jarion,0.00024,0.0
jas,0.00024,0.0
jason,0.00104,0.0
"jason,",0.00024,0.0
jason.,0.00024,0.0
jato,0.00064,0.0
"jato,",0.00024,0.0
jato.,0.00032,0.0
jaunt,0.00024,0.0
java,0.0,0.00311
jaw.,0.00024,0.0
jawolusi's,0.0,0.00043
jay,0.00309,0.00043
jay!,0.00024,0.0
jay's,0.00076,0.0
jay.,8e-05,0.0
jaya,0.00052,0.0
jaykwon,0.00024,0.0
jaz,0.00024,0.0
jazakumllah,8e-05,0.0
jazz,0.00125,0.0
jazzy,0.0,0.00021
jb,0.00157,0.0
jb'd,0.00024,0.0
jb.,0.00072,0.0
jb?,0.00024,0.0
"jbean,",0.00024,0.0
jc,0.00024,0.0
jcifunaab.org,8e-05,0.0
jd,0.00056,0.0
jdm,0.00024,0.0
je,0.00028,0.0
jealous,0.00056,0.00064
jealous!,0.00048,0.0
jealous.,0.00024,0.0
jealous?,0.00024,0.0
jealousy,0.00024,0.0
jeans,0.00024,0.0
jeans...,0.00028,0.0
jeep,0.00096,0.0
jeetey,0.00024,0.0
"jeez,",0.00024,0.0
jef.,0.00024,0.0
jegede,0.00024,0.0
jelly,0.00161,0.0
jellyfish,0.00024,0.0
jen,0.00092,0.0
jen!,0.00024,0.0
jenne.,0.00024,0.0
jenny,0.00048,0.0
"jenxxx.""",0.00024,0.0
jere.,8e-05,0.0
jeremiah.,0.00024,0.0
jeri,0.0,0.00064
jerk!,0.00028,0.0
jerks,0.00024,0.0
jermaine,0.0,0.00021
jerry,0.00052,0.0
jersey,0.0,0.00129
jerusalem,0.00032,0.0
jesi,0.00024,0.0
jess,0.00112,0.0
jess??,0.00024,0.0
jessica,0.0,0.00021
jessilyn.,0.00024,0.0
jesus,0.00217,0.00215
jesus.,0.00052,0.00043
jesus..,0.00052,0.0
jesus..if,0.0,0.00021
jesusfrom:,8e-05,0.0
jet,0.001,0.0
jetta,0.00024,0.0
jetton,0.00028,0.0
jew,0.00024,0.0
jewellrs,0.0,0.00011
jewelry,0.00048,0.0
jez,0.00028,0.0
ji,0.00024,0.0
jia,0.00056,0.0
jiayin,0.00028,0.0
jiayin.,0.00028,0.0
jibowo,8e-05,0.0
jibowo.,8e-05,0.0
jide,0.00024,0.0
jim,0.00096,0.0
jimmy,0.00024,0.00118
jinx,0.00024,0.0
jist,0.00024,0.0
jitters,0.0,0.00021
jiu,0.00133,0.0
jizz,0.00024,0.0
jjc,0.00024,0.0
jk!,0.00024,0.0
jn,0.00024,0.0
jn.as,8e-05,0.0
jo,0.00048,0.0
joachim,0.0,0.00021
joanna,0.00056,0.0
job,0.01639,0.00494
job!,0.00177,0.0
"job,",0.00193,0.0
job.,0.00546,0.0
job..,0.00028,0.0
job...,0.00028,0.0
job:),0.00052,0.0
job:)�.that,4e-05,0.0
job?,0.00056,0.00129
job?a,0.0,0.00043
jobs,0.00153,0.00064
jobs.,0.00024,0.0
jobyet,0.0002,0.0
job�,4e-05,0.0
jocelyn!,0.00048,0.0
"jocelyn,",0.00024,0.0
jocks,0.0,0.00064
jod,0.00028,0.0
joe,0.00032,0.0
joepa,0.00024,0.0
jog.,0.00028,0.0
jogging,0.00024,0.0
jogging...,0.00028,0.0
johan,0.00024,0.0
john,0.00357,0.00064
john.,0.00112,0.0
john8:31,0.0,0.00021
johnny,0.00096,0.00021
johnson.,8e-05,0.0
johny,0.0,0.00021
john-sounds,0.00028,0.0
join,0.00663,0.02019
join.,0.0,0.00086
join...,0.00028,0.0
join:,0.0,0.00161
join:i,0.0,0.00043
joined,0.001,0.0014
joined.hope,0.0002,0.0
joined.so,0.00028,0.0
joining,0.00056,0.0
joins,0.00024,0.00064
joint,0.00024,0.0
joke,0.00169,0.00043
joke's,0.00028,0.0
"joke,",0.00024,0.0
joke--thet,0.00028,0.0
joke.,0.00149,0.00086
jokes,0.0,0.00129
jokes!,0.00072,0.0
jokes!!,0.0,0.00043
jokes...,0.00048,0.0
jokin,0.00056,0.0
joking,0.00177,0.0
joking!,0.0008,0.0
joking.,4e-05,0.0
"joking.,",0.00024,0.0
joking?,0.00024,0.0
jolly,0.00048,0.0
jolof,0.0,0.00064
jolt,0.00048,0.0
jom,0.00024,0.0
jon,0.00028,0.0
jonah,8e-05,0.0
jones,8e-05,0.00021
jones!,0.00028,0.0
jontin,0.00028,0.0
jony,0.00032,0.0
jordan,0.00036,0.00086
jordan!,0.0,0.00075
jordan!txt,0.0,0.0015
jorge-shock..,0.0,0.00064
jos,0.00024,0.0
jose,0.00048,0.0
jose.,0.00024,0.0
joseph),8e-05,0.0
joshua,0.00016,0.0
jot,0.00028,0.0
jotter,0.00016,0.0
journal,0.00016,0.0
journalism,0.00024,0.0
journey,0.00064,0.00021
journey!,0.00076,0.0
journey?,0.00016,0.0
joy,0.00253,0.00193
"joy""""..",4e-05,0.0
"joy""..",0.00048,0.0
joy's,0.00225,0.0
joy.,4e-05,0.0
joy.txt,0.0,0.00021
joy@its,0.00016,0.0
joyce,8e-05,0.0
joyful,0.0,0.00086
joyous!,8e-05,0.0
joys,0.00028,0.0
joy~grace~luv,8e-05,0.0
jp,0.00024,0.0
jpeg,0.00024,0.0
"jpeg,",0.00024,0.0
jr,0.00024,0.0
js,0.00028,0.0
jsco,0.0,0.00064
jsco:,0.0,0.00075
jst,0.00133,0.00086
jstfrnd,0.00076,0.0
jsut,0.00052,0.0
jtr...081xxxxxx26,0.00016,0.0
ju,8e-05,0.0
juan,0.00028,0.0
juan.,0.00028,0.0
jubril,8e-05,0.0
judaism.,0.00024,0.0
judge,0.00096,0.0
judge.,8e-05,0.0
judgement,0.00024,0.0
judgement.,0.00032,0.0
judgemental....i,0.00028,0.0
judges,0.00048,0.0
judges.,0.00024,0.0
juice,0.00169,0.0
juicy,0.00084,0.0
juju,0.00024,0.0
jules,0.00028,0.0
juliana.,0.00024,0.0
julie.,0.00024,0.0
july,0.00072,0.00097
july.,0.00024,0.00054
july28,0.0,0.00021
jum@,8e-05,0.0
jumia,0.00016,0.0
jumia!,8e-05,0.0
jumia's,0.0,0.00064
jumia.,0.0,0.00021
jumoke,8e-05,0.0
jump,0.00145,0.0
jump.,0.00024,0.0
jumped,0.00024,0.0
jumper,0.00044,0.0
jumpers,0.00024,0.0
jun.,0.00032,0.0
junction,0.00076,0.0
junction.,8e-05,0.0
june,0.001,0.00118
june.,0.00048,0.0
june..,0.00028,0.0
june..it,0.00016,0.0
june.ps.30:5,0.00016,0.0
jungle,0.00028,0.0
junior,0.00024,0.0
junior.,0.00024,0.0
junk,0.00024,0.0
junk.,0.00024,0.0
junkies,0.00024,0.0
junna,0.00024,0.0
junta,0.0,0.00043
juntime:,0.00016,0.0
"jurisdiction,",0.00024,0.0
"jurisdictions,",0.00024,0.0
jurong,0.00024,0.0
jurors,0.00024,0.0
jus,0.01008,0.0
just,0.23967,0.07487
"just,",0.00024,0.0
just..,0.00068,0.0
justbeen,0.00028,0.0
justice,0.0012,0.0
justice!,0.00024,0.0
justice.,0.00024,0.0
justification,0.00024,0.0
justified,0.00024,0.0
justify,0.00028,0.0
justin,0.00024,0.0
justonemore,0.00024,0.0
justthought,0.00024,0.0
juswoke,0.00028,0.0
jut,0.00024,0.0
jutras,0.00024,0.0
juvi.,0.00024,0.0
juz,0.00771,0.0
jwala,0.0,0.00011
jyst,0.00024,0.0
k,0.0155,0.0
k.,0.00293,0.0
k..,0.00024,0.0
k...,0.00104,0.0
k...i'm,0.00056,0.0
k...k...when,0.00028,0.0
k...k...yesterday,0.00028,0.0
k...k:)why,0.00056,0.0
k..give,0.00028,0.0
k..i,0.00052,0.0
k..k...from,0.00028,0.0
k..k..any,0.00028,0.0
k..k..i'm,0.00056,0.0
k..k.:)congratulation,0.00028,0.0
k..k:)how,0.00076,0.0
k..k:)where,0.00048,0.0
k..sry,0.00052,0.0
k..then,0.00028,0.0
k..u,0.00024,0.0
k.:)do,0.00028,0.0
k.:)you,0.00028,0.0
k.good,0.00024,0.0
k.i,0.00084,0.0
k.its,0.00028,0.0
k.k..how,0.00028,0.0
k.k..where,0.00028,0.0
k.k.how,0.00028,0.0
k.k.this,0.00028,0.0
k.k:)advance,0.00024,0.0
k.k:)apo,0.00024,0.0
k.k:)i'm,0.00028,0.0
k.k:)when,0.00024,0.0
k.then,0.00028,0.0
k.wish,0.00028,0.0
k.y.c,0.0,0.00011
k52,0.0,0.0014
k52.,0.0,0.00269
k61.,0.0,0.00075
k718.,0.0,0.00064
k:),0.00028,0.0
k:)after,0.00028,0.0
k:)all,0.00028,0.0
k:)but,0.00028,0.0
k:)eng,0.00028,0.0
k:)i,0.00024,0.0
k:)k..its,0.00028,0.0
k:)k.are,0.00024,0.0
k:)k:)good:)study,0.00024,0.0
k:)k:)what,0.00024,0.0
k?,0.00068,0.0
ka,8e-05,0.00011
kaaj,0.00028,0.0
kaale,8e-05,0.0
kadeem,0.00056,0.0
kadiri.,8e-05,0.0
kafayat,0.00016,0.00086
kafayat.,0.00016,0.0
kagan,0.00024,0.0
kahr,0.00024,0.0
kai,0.00024,0.0
kaiez,0.00024,0.0
kaiez...,0.00028,0.0
kaila,0.00024,0.0
kairan,8e-05,0.0
kaitlyn?,0.00028,0.0
kalaachutaarama..!!,0.00028,0.0
kalainar,0.00028,0.0
kalapani,4e-05,0.0
kalejaiye,8e-05,0.0
kalisidare,0.00028,0.0
kalk,0.00048,0.0
kallis,0.00157,0.0
kalstiya..then,0.00024,0.0
kama,0.00024,0.0
kan,0.00104,0.0
kanagu,0.00028,0.0
kandy,0.00024,0.0
kane,0.00056,0.00021
kane?,0.00024,0.0
kanji,0.00028,0.0
kanka,8e-05,0.0
kano,0.00024,0.0
kano.,0.00012,0.0
"kano.,il",0.00044,0.0
kano..anyway,0.00028,0.0
kano..whr,0.00028,0.0
kano:-),0.00028,0.0
kano;-),0.00028,0.0
kanu,0.0,0.00043
kanye,8e-05,0.0
kappa,0.00048,0.0
kaput,0.00024,0.0
karaoke,0.00056,0.00075
kardashian,0.0,0.00043
karen,0.0,0.00021
kari!,0.00024,0.0
karim!!!,8e-05,0.0
karma,0.00024,0.0
karnan,0.00028,0.0
karo,0.00028,0.00011
kashi,0.0,0.00043
kate,0.00289,0.0
katexxx,4e-05,0.0
"katexxx""",0.00024,0.0
kath.,0.0,0.00075
katie,0.03374,0.0
kavalan,0.00052,0.0
